ID,name_spec,Date_birth,Date,Event,Date_last,Status,Loc_event,Loc_birth,Loc_last,Sex,Sire,Dam,age_event,age_last,Type_birth,exclude,Year_birth,Institution_birth,State_Province_birth,Country_birth,iconLoc_birth,colorLoc_birth,Institution_last,State_Province_last,Country_last,iconLoc_last,colorLoc_last
2413,,2002-06-03,2007-01-07,breed,2007-08-01,D,CLE,MIN,CLE,F,2208,1126,4,5,Captive,deceased,2002,Minnesota Zoological Garden,Minnesota,United States,🇺🇸,#FFFF33,Cleveland Metroparks Zoo,Ohio,United States,🇺🇸,#FFF2BA
2414,,2002-11-05,2003-11-12,transfer,2020-04-24,D,ABQ,SEA,CLE,F,1102,1127,1,17,Captive,deceased,2002,Woodland Park Zoo,Washington,United States,🇺🇸,#FDCDA1,Cleveland Metroparks Zoo,Ohio,United States,🇺🇸,#FFF2BA
2414,,2002-11-05,2010-08-12,breed,2020-04-24,D,ABQ,SEA,CLE,F,1102,1127,7,17,Captive,deceased,2002,Woodland Park Zoo,Washington,United States,🇺🇸,#FDCDA1,Cleveland Metroparks Zoo,Ohio,United States,🇺🇸,#FFF2BA
2414,,2002-11-05,2011-12-07,breed,2020-04-24,D,ABQ,SEA,CLE,F,1102,1127,9,17,Captive,deceased,2002,Woodland Park Zoo,Washington,United States,🇺🇸,#FDCDA1,Cleveland Metroparks Zoo,Ohio,United States,🇺🇸,#FFF2BA
2414,,2002-11-05,2013-11-07,transfer,2020-04-24,D,CLE,SEA,CLE,F,1102,1127,11,17,Captive,deceased,2002,Woodland Park Zoo,Washington,United States,🇺🇸,#FDCDA1,Cleveland Metroparks Zoo,Ohio,United States,🇺🇸,#FFF2BA
2414,,2002-11-05,2015-05-18,breed,2020-04-24,D,CLE,SEA,CLE,F,1102,1127,12,17,Captive,deceased,2002,Woodland Park Zoo,Washington,United States,🇺🇸,#FDCDA1,Cleveland Metroparks Zoo,Ohio,United States,🇺🇸,#FFF2BA
2415,,2002-11-05,2009-11-12,transfer,2010-05-12,D,MEM,SEA,MEM,M,1102,1127,7,7,Captive,deceased,2002,Woodland Park Zoo,Washington,United States,🇺🇸,#FDCDA1,Memphis Zoological Garden & Aquarium,Tennessee,United States,🇺🇸,#FDC07A
2415,,2002-11-05,2010-09-25,breed,2010-05-12,D,MEM,SEA,MEM,M,1102,1127,7,7,Captive,deceased,2002,Woodland Park Zoo,Washington,United States,🇺🇸,#FDCDA1,Memphis Zoological Garden & Aquarium,Tennessee,United States,🇺🇸,#FDC07A
2415,,2002-11-05,2010-09-27,breed,2010-05-12,D,MEM,SEA,MEM,M,1102,1127,7,7,Captive,deceased,2002,Woodland Park Zoo,Washington,United States,🇺🇸,#FDCDA1,Memphis Zoological Garden & Aquarium,Tennessee,United States,🇺🇸,#FDC07A
2416,,2002-12-20,2007-01-01,transfer,2018-05-21,D,STL,CAL,MEM,F,2338,2340,4,15,Captive,deceased,2002,"Calgary Zoo, Garden & Prehistoric Park",Alberta,Canada,🇨🇦,#B3CA8E,Memphis Zoological Garden & Aquarium,Tennessee,United States,🇺🇸,#FDC07A
2416,,2002-12-20,2007-10-26,transfer,2018-05-21,D,MEM,CAL,MEM,F,2338,2340,4,15,Captive,deceased,2002,"Calgary Zoo, Garden & Prehistoric Park",Alberta,Canada,🇨🇦,#B3CA8E,Memphis Zoological Garden & Aquarium,Tennessee,United States,🇺🇸,#FDC07A
2416,,2002-12-20,2010-09-25,breed,2018-05-21,D,MEM,CAL,MEM,F,2338,2340,7,15,Captive,deceased,2002,"Calgary Zoo, Garden & Prehistoric Park",Alberta,Canada,🇨🇦,#B3CA8E,Memphis Zoological Garden & Aquarium,Tennessee,United States,🇺🇸,#FDC07A
2416,,2002-12-20,2010-09-27,breed,2018-05-21,D,MEM,CAL,MEM,F,2338,2340,7,15,Captive,deceased,2002,"Calgary Zoo, Garden & Prehistoric Park",Alberta,Canada,🇨🇦,#B3CA8E,Memphis Zoological Garden & Aquarium,Tennessee,United States,🇺🇸,#FDC07A
2417,,2002-12-20,2007-09-07,transfer,2016-02-23,D,STL,CAL,NYB,M,2338,2340,4,13,Captive,deceased,2002,"Calgary Zoo, Garden & Prehistoric Park",Alberta,Canada,🇨🇦,#B3CA8E,Bronx Zoo/Wildlife Conservation Society,New York,United States,🇺🇸,#B3E1C2
2417,,2002-12-20,2007-10-16,transfer,2016-02-23,D,NYB,CAL,NYB,M,2338,2340,4,13,Captive,deceased,2002,"Calgary Zoo, Garden & Prehistoric Park",Alberta,Canada,🇨🇦,#B3CA8E,Bronx Zoo/Wildlife Conservation Society,New York,United States,🇺🇸,#B3E1C2
2417,,2002-12-20,2010-12-06,breed,2016-02-23,D,NYB,CAL,NYB,M,2338,2340,8,13,Captive,deceased,2002,"Calgary Zoo, Garden & Prehistoric Park",Alberta,Canada,🇨🇦,#B3CA8E,Bronx Zoo/Wildlife Conservation Society,New York,United States,🇺🇸,#B3E1C2
2417,,2002-12-20,2011-12-09,breed,2016-02-23,D,NYB,CAL,NYB,M,2338,2340,9,13,Captive,deceased,2002,"Calgary Zoo, Garden & Prehistoric Park",Alberta,Canada,🇨🇦,#B3CA8E,Bronx Zoo/Wildlife Conservation Society,New York,United States,🇺🇸,#B3E1C2
2417,,2002-12-20,2015-04-10,breed,2016-02-23,D,NYB,CAL,NYB,M,2338,2340,12,13,Captive,deceased,2002,"Calgary Zoo, Garden & Prehistoric Park",Alberta,Canada,🇨🇦,#B3CA8E,Bronx Zoo/Wildlife Conservation Society,New York,United States,🇺🇸,#B3E1C2
2418,,2003-02-09,2006-11-08,transfer,2016-01-31,D,MIN,PUE,AKR,F,1125,1124,3,12,Captive,deceased,2003,Pueblo Zoo,Colorado,United States,🇺🇸,#33A97E,Akron Zoological Park,Ohio,United States,🇺🇸,#67C5CA
2418,,2003-02-09,2010-09-25,breed,2016-01-31,D,MIN,PUE,AKR,F,1125,1124,7,12,Captive,deceased,2003,Pueblo Zoo,Colorado,United States,🇺🇸,#33A97E,Akron Zoological Park,Ohio,United States,🇺🇸,#67C5CA
2418,,2003-02-09,2011-05-04,transfer,2016-01-31,D,AKR,PUE,AKR,F,1125,1124,8,12,Captive,deceased,2003,Pueblo Zoo,Colorado,United States,🇺🇸,#33A97E,Akron Zoological Park,Ohio,United States,🇺🇸,#67C5CA
2418,,2003-02-09,2013-08-21,breed,2016-01-31,D,AKR,PUE,AKR,F,1125,1124,10,12,Captive,deceased,2003,Pueblo Zoo,Colorado,United States,🇺🇸,#33A97E,Akron Zoological Park,Ohio,United States,🇺🇸,#67C5CA
2420,,2002-01-03,2002-06-01,transfer,2012-04-04,D,USF,UND,DUK,M,0,0,0,10,Wild,deceased,2002,Undetermined Location,Undetermined,Undetermined,?,#D9EF74,Duke Lemur Center,North Carolina,United States,🇺🇸,#1A9D6F
2420,,2002-01-03,2002-07-24,transfer,2012-04-04,D,LOS,UND,DUK,M,0,0,0,10,Wild,deceased,2002,Undetermined Location,Undetermined,Undetermined,?,#D9EF74,Duke Lemur Center,North Carolina,United States,🇺🇸,#1A9D6F
2420,,2002-01-03,2004-07-27,transfer,2012-04-04,D,DUK,UND,DUK,M,0,0,2,10,Wild,deceased,2002,Undetermined Location,Undetermined,Undetermined,?,#D9EF74,Duke Lemur Center,North Carolina,United States,🇺🇸,#1A9D6F
2420,,2002-01-03,2012-04-09,breed,2012-04-04,D,DUK,UND,DUK,M,0,0,10,10,Wild,deceased,2002,Undetermined Location,Undetermined,Undetermined,?,#D9EF74,Duke Lemur Center,North Carolina,United States,🇺🇸,#1A9D6F
2421,,2000-06-01,2002-06-01,transfer,2003-02-08,D,USF,UND,LOS,F,0,0,2,2,Wild,deceased,2000,Undetermined Location,Undetermined,Undetermined,?,#D9EF74,Los Angeles Zoo & Botanical Gardens,California,United States,🇺🇸,#F875A7
2421,,2000-06-01,2002-07-24,transfer,2003-02-08,D,LOS,UND,LOS,F,0,0,2,2,Wild,deceased,2000,Undetermined Location,Undetermined,Undetermined,?,#D9EF74,Los Angeles Zoo & Botanical Gardens,California,United States,🇺🇸,#F875A7
2422,,1997-01-01,2001-01-01,transfer,2017-10-26,D,PUB,UND,DUK,F,0,0,4,20,Wild,deceased,1997,Undetermined Location,Undetermined,Undetermined,?,#D9EF74,Duke Lemur Center,North Carolina,United States,🇺🇸,#1A9D6F
2422,,1997-01-01,2001-01-01,breed,2017-10-26,D,PUB,UND,DUK,F,0,0,4,20,Wild,deceased,1997,Undetermined Location,Undetermined,Undetermined,?,#D9EF74,Duke Lemur Center,North Carolina,United States,🇺🇸,#1A9D6F
2422,,1997-01-01,2002-01-01,breed,2017-10-26,D,PUB,UND,DUK,F,0,0,5,20,Wild,deceased,1997,Undetermined Location,Undetermined,Undetermined,?,#D9EF74,Duke Lemur Center,North Carolina,United States,🇺🇸,#1A9D6F
2422,,1997-01-01,2002-07-16,transfer,2017-10-26,D,MYA,UND,DUK,F,0,0,5,20,Wild,deceased,1997,Undetermined Location,Undetermined,Undetermined,?,#D9EF74,Duke Lemur Center,North Carolina,United States,🇺🇸,#1A9D6F
2422,,1997-01-01,2003-06-11,transfer,2017-10-26,D,AUD,UND,DUK,F,0,0,6,20,Wild,deceased,1997,Undetermined Location,Undetermined,Undetermined,?,#D9EF74,Duke Lemur Center,North Carolina,United States,🇺🇸,#1A9D6F
2422,,1997-01-01,2003-12-09,transfer,2017-10-26,D,DUK,UND,DUK,F,0,0,6,20,Wild,deceased,1997,Undetermined Location,Undetermined,Undetermined,?,#D9EF74,Duke Lemur Center,North Carolina,United States,🇺🇸,#1A9D6F
2423,,2001-01-01,2002-07-16,transfer,2016-05-21,D,MYA,PUB,NYB,F,0,2422,1,15,Captive,deceased,2001,General Public,Undetermined,Undetermined,?,#CCEBD1,Bronx Zoo/Wildlife Conservation Society,New York,United States,🇺🇸,#B3E1C2
2423,,2001-01-01,2003-06-11,transfer,2016-05-21,D,AUD,PUB,NYB,F,0,2422,2,15,Captive,deceased,2001,General Public,Undetermined,Undetermined,?,#CCEBD1,Bronx Zoo/Wildlife Conservation Society,New York,United States,🇺🇸,#B3E1C2
2423,,2001-01-01,2004-12-15,transfer,2016-05-21,D,CAL,PUB,NYB,F,0,2422,3,15,Captive,deceased,2001,General Public,Undetermined,Undetermined,?,#CCEBD1,Bronx Zoo/Wildlife Conservation Society,New York,United States,🇺🇸,#B3E1C2
2423,,2001-01-01,2007-09-07,transfer,2016-05-21,D,STL,PUB,NYB,F,0,2422,6,15,Captive,deceased,2001,General Public,Undetermined,Undetermined,?,#CCEBD1,Bronx Zoo/Wildlife Conservation Society,New York,United States,🇺🇸,#B3E1C2
2423,,2001-01-01,2007-10-16,transfer,2016-05-21,D,NYB,PUB,NYB,F,0,2422,6,15,Captive,deceased,2001,General Public,Undetermined,Undetermined,?,#CCEBD1,Bronx Zoo/Wildlife Conservation Society,New York,United States,🇺🇸,#B3E1C2
2423,,2001-01-01,2010-12-06,breed,2016-05-21,D,NYB,PUB,NYB,F,0,2422,9,15,Captive,deceased,2001,General Public,Undetermined,Undetermined,?,#CCEBD1,Bronx Zoo/Wildlife Conservation Society,New York,United States,🇺🇸,#B3E1C2
2423,,2001-01-01,2011-12-09,breed,2016-05-21,D,NYB,PUB,NYB,F,0,2422,10,15,Captive,deceased,2001,General Public,Undetermined,Undetermined,?,#CCEBD1,Bronx Zoo/Wildlife Conservation Society,New York,United States,🇺🇸,#B3E1C2
2423,,2001-01-01,2015-04-10,breed,2016-05-21,D,NYB,PUB,NYB,F,0,2422,14,15,Captive,deceased,2001,General Public,Undetermined,Undetermined,?,#CCEBD1,Bronx Zoo/Wildlife Conservation Society,New York,United States,🇺🇸,#B3E1C2
2424,,2002-01-01,2003-06-11,transfer,2008-08-12,D,AUD,PUB,DUK,F,0,2422,1,6,Captive,deceased,2002,General Public,Undetermined,Undetermined,?,#CCEBD1,Duke Lemur Center,North Carolina,United States,🇺🇸,#1A9D6F
2424,,2002-01-01,2003-12-09,transfer,2008-08-12,D,DUK,PUB,DUK,F,0,2422,1,6,Captive,deceased,2002,General Public,Undetermined,Undetermined,?,#CCEBD1,Duke Lemur Center,North Carolina,United States,🇺🇸,#1A9D6F
2424,,2002-01-01,2006-06-01,breed,2008-08-12,D,DUK,PUB,DUK,F,0,2422,4,6,Captive,deceased,2002,General Public,Undetermined,Undetermined,?,#CCEBD1,Duke Lemur Center,North Carolina,United States,🇺🇸,#1A9D6F
2427,,2003-09-05,2007-09-05,transfer,2016-02-08,D,STL,CAL,EVA,M,2338,2340,4,12,Captive,deceased,2003,"Calgary Zoo, Garden & Prehistoric Park",Alberta,Canada,🇨🇦,#B3CA8E,Mesker Park Zoo,Indiana,United States,🇺🇸,#8CBEB4
2427,,2003-09-05,2007-10-25,transfer,2016-02-08,D,MEM,CAL,EVA,M,2338,2340,4,12,Captive,deceased,2003,"Calgary Zoo, Garden & Prehistoric Park",Alberta,Canada,🇨🇦,#B3CA8E,Mesker Park Zoo,Indiana,United States,🇺🇸,#8CBEB4
2427,,2003-09-05,2008-10-10,transfer,2016-02-08,D,EVA,CAL,EVA,M,2338,2340,5,12,Captive,deceased,2003,"Calgary Zoo, Garden & Prehistoric Park",Alberta,Canada,🇨🇦,#B3CA8E,Mesker Park Zoo,Indiana,United States,🇺🇸,#8CBEB4
2428,,2003-09-05,2005-09-29,transfer,2016-03-12,D,GRA,CAL,OMA,F,2338,2340,2,12,Captive,deceased,2003,"Calgary Zoo, Garden & Prehistoric Park",Alberta,Canada,🇨🇦,#B3CA8E,Omaha's Henry Doorly Zoo,Nebraska,United States,🇺🇸,#F73563
2428,,2003-09-05,2012-08-20,transfer,2016-03-12,D,NYB,CAL,OMA,F,2338,2340,8,12,Captive,deceased,2003,"Calgary Zoo, Garden & Prehistoric Park",Alberta,Canada,🇨🇦,#B3CA8E,Omaha's Henry Doorly Zoo,Nebraska,United States,🇺🇸,#F73563
2428,,2003-09-05,2013-10-24,transfer,2016-03-12,D,OMA,CAL,OMA,F,2338,2340,10,12,Captive,deceased,2003,"Calgary Zoo, Garden & Prehistoric Park",Alberta,Canada,🇨🇦,#B3CA8E,Omaha's Henry Doorly Zoo,Nebraska,United States,🇺🇸,#F73563
2429,,2003-10-27,2006-04-11,transfer,2020-12-17,D,GRA,QUE,EVA,F,2337,2341,2,17,Captive,deceased,2003,Jardin Zoologique du Quebec (extinct),Quebec,Canada,🇨🇦,#A6D975,Mesker Park Zoo,Indiana,United States,🇺🇸,#8CBEB4
2429,,2003-10-27,2012-08-20,transfer,2020-12-17,D,NYB,QUE,EVA,F,2337,2341,8,17,Captive,deceased,2003,Jardin Zoologique du Quebec (extinct),Quebec,Canada,🇨🇦,#A6D975,Mesker Park Zoo,Indiana,United States,🇺🇸,#8CBEB4
2429,,2003-10-27,2014-05-14,transfer,2020-12-17,D,EVA,QUE,EVA,F,2337,2341,10,17,Captive,deceased,2003,Jardin Zoologique du Quebec (extinct),Quebec,Canada,🇨🇦,#A6D975,Mesker Park Zoo,Indiana,United States,🇺🇸,#8CBEB4
2430,,2003-12-22,2004-11-09,transfer,2017-03-27,D,HOU,PUE,ATT,F,1125,1124,0,13,Captive,deceased,2003,Pueblo Zoo,Colorado,United States,🇺🇸,#33A97E,Capron Park Zoo,Massachusetts,United States,🇺🇸,#FDB462
2430,,2003-12-22,2005-06-15,transfer,2017-03-27,D,ATT,PUE,ATT,F,1125,1124,1,13,Captive,deceased,2003,Pueblo Zoo,Colorado,United States,🇺🇸,#33A97E,Capron Park Zoo,Massachusetts,United States,🇺🇸,#FDB462
2435,,2004-08-10,2006-09-20,transfer,2021-04-29,D,ABQ,MIN,SOZ,M,2208,1126,2,16,Captive,deceased,2004,Minnesota Zoological Garden,Minnesota,United States,🇺🇸,#FFFF33,San Diego Zoo,California,United States,🇺🇸,#66C092
2435,,2004-08-10,2013-10-28,transfer,2021-04-29,D,PUE,MIN,SOZ,M,2208,1126,9,16,Captive,deceased,2004,Minnesota Zoological Garden,Minnesota,United States,🇺🇸,#FFFF33,San Diego Zoo,California,United States,🇺🇸,#66C092
2435,,2004-08-10,2016-05-05,transfer,2021-04-29,D,EVA,MIN,SOZ,M,2208,1126,11,16,Captive,deceased,2004,Minnesota Zoological Garden,Minnesota,United States,🇺🇸,#FFFF33,San Diego Zoo,California,United States,🇺🇸,#66C092
2435,,2004-08-10,2018-04-19,transfer,2021-04-29,D,SOZ,MIN,SOZ,M,2208,1126,13,16,Captive,deceased,2004,Minnesota Zoological Garden,Minnesota,United States,🇺🇸,#FFFF33,San Diego Zoo,California,United States,🇺🇸,#66C092
2436,,2004-08-10,2006-09-20,transfer,2018-12-12,D,PHI,MIN,PUE,F,2208,1126,2,14,Captive,deceased,2004,Minnesota Zoological Garden,Minnesota,United States,🇺🇸,#FFFF33,Pueblo Zoo,Colorado,United States,🇺🇸,#33A97E
2436,,2004-08-10,2008-03-16,breed,2018-12-12,D,PHI,MIN,PUE,F,2208,1126,3,14,Captive,deceased,2004,Minnesota Zoological Garden,Minnesota,United States,🇺🇸,#FFFF33,Pueblo Zoo,Colorado,United States,🇺🇸,#33A97E
2436,,2004-08-10,2009-03-27,breed,2018-12-12,D,PHI,MIN,PUE,F,2208,1126,4,14,Captive,deceased,2004,Minnesota Zoological Garden,Minnesota,United States,🇺🇸,#FFFF33,Pueblo Zoo,Colorado,United States,🇺🇸,#33A97E
2436,,2004-08-10,2010-02-05,breed,2018-12-12,D,PHI,MIN,PUE,F,2208,1126,5,14,Captive,deceased,2004,Minnesota Zoological Garden,Minnesota,United States,🇺🇸,#FFFF33,Pueblo Zoo,Colorado,United States,🇺🇸,#33A97E
2436,,2004-08-10,2010-08-09,breed,2018-12-12,D,PHI,MIN,PUE,F,2208,1126,6,14,Captive,deceased,2004,Minnesota Zoological Garden,Minnesota,United States,🇺🇸,#FFFF33,Pueblo Zoo,Colorado,United States,🇺🇸,#33A97E
2436,,2004-08-10,2013-01-26,breed,2018-12-12,D,PHI,MIN,PUE,F,2208,1126,8,14,Captive,deceased,2004,Minnesota Zoological Garden,Minnesota,United States,🇺🇸,#FFFF33,Pueblo Zoo,Colorado,United States,🇺🇸,#33A97E
2436,,2004-08-10,2015-08-25,transfer,2018-12-12,D,SOZ,MIN,PUE,F,2208,1126,11,14,Captive,deceased,2004,Minnesota Zoological Garden,Minnesota,United States,🇺🇸,#FFFF33,Pueblo Zoo,Colorado,United States,🇺🇸,#33A97E
2436,,2004-08-10,2017-08-09,transfer,2018-12-12,D,PUE,MIN,PUE,F,2208,1126,13,14,Captive,deceased,2004,Minnesota Zoological Garden,Minnesota,United States,🇺🇸,#FFFF33,Pueblo Zoo,Colorado,United States,🇺🇸,#33A97E
2444,,2005-02-15,2008-06-03,transfer,2016-07-24,D,LAN,QUE,BOW,M,2337,2341,3,11,Captive,deceased,2005,Jardin Zoologique du Quebec (extinct),Quebec,Canada,🇨🇦,#A6D975,Bowmanville Zoological Park,Ontario,Canada,🇨🇦,#FFF2D3
2444,,2005-02-15,2010-11-02,transfer,2016-07-24,D,BOW,QUE,BOW,M,2337,2341,5,11,Captive,deceased,2005,Jardin Zoologique du Quebec (extinct),Quebec,Canada,🇨🇦,#A6D975,Bowmanville Zoological Park,Ontario,Canada,🇨🇦,#FFF2D3
2449,,2005-09-17,2006-08-31,transfer,2017-07-15,D,ELP,SOZ,ELP,M,1108,1146,0,11,Captive,deceased,2005,San Diego Zoo,California,United States,🇺🇸,#66C092,El Paso Zoo,Texas,United States,🇺🇸,#B3E095
2449,,2005-09-17,2013-04-26,breed,2017-07-15,D,ELP,SOZ,ELP,M,1108,1146,7,11,Captive,deceased,2005,San Diego Zoo,California,United States,🇺🇸,#66C092,El Paso Zoo,Texas,United States,🇺🇸,#B3E095
2449,,2005-09-17,2014-08-22,breed,2017-07-15,D,ELP,SOZ,ELP,M,1108,1146,8,11,Captive,deceased,2005,San Diego Zoo,California,United States,🇺🇸,#66C092,El Paso Zoo,Texas,United States,🇺🇸,#B3E095
2449,,2005-09-17,2016-09-28,breed,2017-07-15,D,ELP,SOZ,ELP,M,1108,1146,11,11,Captive,deceased,2005,San Diego Zoo,California,United States,🇺🇸,#66C092,El Paso Zoo,Texas,United States,🇺🇸,#B3E095
2450,,2005-09-17,2008-11-25,transfer,2023-02-01,D,WIL,SOZ,ELP,M,1108,1146,3,17,Captive,deceased,2005,San Diego Zoo,California,United States,🇺🇸,#66C092,El Paso Zoo,Texas,United States,🇺🇸,#B3E095
2450,,2005-09-17,2011-10-07,transfer,2023-02-01,D,CLE,SOZ,ELP,M,1108,1146,6,17,Captive,deceased,2005,San Diego Zoo,California,United States,🇺🇸,#66C092,El Paso Zoo,Texas,United States,🇺🇸,#B3E095
2450,,2005-09-17,2015-05-18,breed,2023-02-01,D,CLE,SOZ,ELP,M,1108,1146,9,17,Captive,deceased,2005,San Diego Zoo,California,United States,🇺🇸,#66C092,El Paso Zoo,Texas,United States,🇺🇸,#B3E095
2450,,2005-09-17,2020-10-15,transfer,2023-02-01,D,ELP,SOZ,ELP,M,1108,1146,15,17,Captive,deceased,2005,San Diego Zoo,California,United States,🇺🇸,#66C092,El Paso Zoo,Texas,United States,🇺🇸,#B3E095
2450,,2005-09-17,2022-02-01,btp,2023-02-01,D,ELP,SOZ,ELP,M,1108,1146,16,17,Captive,deceased,2005,San Diego Zoo,California,United States,🇺🇸,#66C092,El Paso Zoo,Texas,United States,🇺🇸,#B3E095
2451,,2004-10-02,2008-10-02,transfer,2016-02-05,D,GAR,DUK,PUE,F,1103,1097,4,11,Captive,deceased,2004,Duke Lemur Center,North Carolina,United States,🇺🇸,#1A9D6F,Pueblo Zoo,Colorado,United States,🇺🇸,#33A97E
2451,,2004-10-02,2010-03-14,breed,2016-02-05,D,GAR,DUK,PUE,F,1103,1097,5,11,Captive,deceased,2004,Duke Lemur Center,North Carolina,United States,🇺🇸,#1A9D6F,Pueblo Zoo,Colorado,United States,🇺🇸,#33A97E
2451,,2004-10-02,2010-12-06,breed,2016-02-05,D,GAR,DUK,PUE,F,1103,1097,6,11,Captive,deceased,2004,Duke Lemur Center,North Carolina,United States,🇺🇸,#1A9D6F,Pueblo Zoo,Colorado,United States,🇺🇸,#33A97E
2451,,2004-10-02,2011-10-27,breed,2016-02-05,D,GAR,DUK,PUE,F,1103,1097,7,11,Captive,deceased,2004,Duke Lemur Center,North Carolina,United States,🇺🇸,#1A9D6F,Pueblo Zoo,Colorado,United States,🇺🇸,#33A97E
2451,,2004-10-02,2013-11-15,transfer,2016-02-05,D,PUE,DUK,PUE,F,1103,1097,9,11,Captive,deceased,2004,Duke Lemur Center,North Carolina,United States,🇺🇸,#1A9D6F,Pueblo Zoo,Colorado,United States,🇺🇸,#33A97E
2493,,2005-02-15,2008-06-03,transfer,2016-07-24,D,LAN,QUE,BOW,M,2337,2341,3,11,Captive,deceased,2005,Jardin Zoologique du Quebec (extinct),Quebec,Canada,🇨🇦,#A6D975,Bowmanville Zoological Park,Ontario,Canada,🇨🇦,#FFF2D3
2493,,2005-02-15,2010-11-02,transfer,2016-07-24,D,BOW,QUE,BOW,M,2337,2341,5,11,Captive,deceased,2005,Jardin Zoologique du Quebec (extinct),Quebec,Canada,🇨🇦,#A6D975,Bowmanville Zoological Park,Ontario,Canada,🇨🇦,#FFF2D3
2496,,2006-03-24,2008-09-17,transfer,2017-06-07,D,HOU,MOO,DUK,M,1121,1145,2,11,Captive,deceased,2006,Aquarium & Rainforest at Moody Gardens,Texas,United States,🇺🇸,#E36350,Duke Lemur Center,North Carolina,United States,🇺🇸,#1A9D6F
2496,,2006-03-24,2008-12-17,transfer,2017-06-07,D,CLE,MOO,DUK,M,1121,1145,2,11,Captive,deceased,2006,Aquarium & Rainforest at Moody Gardens,Texas,United States,🇺🇸,#E36350,Duke Lemur Center,North Carolina,United States,🇺🇸,#1A9D6F
2496,,2006-03-24,2009-11-06,breed,2017-06-07,D,CLE,MOO,DUK,M,1121,1145,3,11,Captive,deceased,2006,Aquarium & Rainforest at Moody Gardens,Texas,United States,🇺🇸,#E36350,Duke Lemur Center,North Carolina,United States,🇺🇸,#1A9D6F
2496,,2006-03-24,2015-01-22,breed,2017-06-07,D,CLE,MOO,DUK,M,1121,1145,8,11,Captive,deceased,2006,Aquarium & Rainforest at Moody Gardens,Texas,United States,🇺🇸,#E36350,Duke Lemur Center,North Carolina,United States,🇺🇸,#1A9D6F
2496,,2006-03-24,2016-04-19,transfer,2017-06-07,D,DUK,MOO,DUK,M,1121,1145,10,11,Captive,deceased,2006,Aquarium & Rainforest at Moody Gardens,Texas,United States,🇺🇸,#E36350,Duke Lemur Center,North Carolina,United States,🇺🇸,#1A9D6F
2496,,2006-03-24,2017-01-18,breed,2017-06-07,D,DUK,MOO,DUK,M,1121,1145,10,11,Captive,deceased,2006,Aquarium & Rainforest at Moody Gardens,Texas,United States,🇺🇸,#E36350,Duke Lemur Center,North Carolina,United States,🇺🇸,#1A9D6F
2498,,2006-06-01,2010-09-17,breed,2015-06-17,D,DUK,DUK,DUK,M,2406,2424,4,9,Captive,deceased,2006,Duke Lemur Center,North Carolina,United States,🇺🇸,#1A9D6F,Duke Lemur Center,North Carolina,United States,🇺🇸,#1A9D6F
2498,,2006-06-01,2012-06-20,breed,2015-06-17,D,DUK,DUK,DUK,M,2406,2424,6,9,Captive,deceased,2006,Duke Lemur Center,North Carolina,United States,🇺🇸,#1A9D6F,Duke Lemur Center,North Carolina,United States,🇺🇸,#1A9D6F
2499,,2006-06-01,2008-10-02,transfer,2017-03-04,D,OMA,DUK,OMA,F,2406,2424,2,10,Captive,deceased,2006,Duke Lemur Center,North Carolina,United States,🇺🇸,#1A9D6F,Omaha's Henry Doorly Zoo,Nebraska,United States,🇺🇸,#F73563
2500,,2006-06-18,2008-09-17,transfer,2013-12-18,D,OMA,SOZ,OMA,M,2409,1135,2,7,Captive,deceased,2006,San Diego Zoo,California,United States,🇺🇸,#66C092,Omaha's Henry Doorly Zoo,Nebraska,United States,🇺🇸,#F73563
2501,,2007-01-07,2009-11-06,breed,2009-11-06,D,CLE,CLE,CLE,F,1138,2413,2,2,Captive,deceased,2007,Cleveland Metroparks Zoo,Ohio,United States,🇺🇸,#FFF2BA,Cleveland Metroparks Zoo,Ohio,United States,🇺🇸,#FFF2BA
2502,,2007-01-07,2009-05-05,transfer,2023-02-01,D,DUK,CLE,EVA,F,1138,2413,2,16,Captive,deceased,2007,Cleveland Metroparks Zoo,Ohio,United States,🇺🇸,#FFF2BA,Mesker Park Zoo,Indiana,United States,🇺🇸,#8CBEB4
2502,,2007-01-07,2010-09-17,breed,2023-02-01,D,DUK,CLE,EVA,F,1138,2413,3,16,Captive,deceased,2007,Cleveland Metroparks Zoo,Ohio,United States,🇺🇸,#FFF2BA,Mesker Park Zoo,Indiana,United States,🇺🇸,#8CBEB4
2502,,2007-01-07,2012-06-20,breed,2023-02-01,D,DUK,CLE,EVA,F,1138,2413,5,16,Captive,deceased,2007,Cleveland Metroparks Zoo,Ohio,United States,🇺🇸,#FFF2BA,Mesker Park Zoo,Indiana,United States,🇺🇸,#8CBEB4
2502,,2007-01-07,2017-01-18,breed,2023-02-01,D,DUK,CLE,EVA,F,1138,2413,10,16,Captive,deceased,2007,Cleveland Metroparks Zoo,Ohio,United States,🇺🇸,#FFF2BA,Mesker Park Zoo,Indiana,United States,🇺🇸,#8CBEB4
2502,,2007-01-07,2019-09-10,transfer,2023-02-01,D,EVA,CLE,EVA,F,1138,2413,12,16,Captive,deceased,2007,Cleveland Metroparks Zoo,Ohio,United States,🇺🇸,#FFF2BA,Mesker Park Zoo,Indiana,United States,🇺🇸,#8CBEB4
